Comment:	20231003 sppedbump
Time	Vehicle Speed	FL Sprung acceleration	FR Sprung acceleration	RL Sprung acceleration	RR Sprung acceleration	FL Unsprung acceleration	FR Unsprung acceleration	RL Unsprung acceleration	RR Unsprung acceleration	Bellow pressure RL	Bellow pressure RR	Acceleration X	Acceleration Y	Acceleration Z
1.615	40.308	-0.052	-0.002	-0.325	-0.058	-0.216	-0.012	0.641	0.735	1.796	1.761	0.056	0.035	-0.180
1.616	40.329	-0.052	0.001	-0.332	-0.065	-0.038	-0.020	0.641	0.814	1.787	1.758	0.056	0.027	-0.186
1.616	40.323	-0.050	0.002	-0.335	-0.078	0.088	-0.029	0.597	0.938	1.782	1.756	0.057	0.025	-0.186
1.616	40.323	-0.046	0.002	-0.339	-0.097	0.130	-0.040	0.476	1.053	1.778	1.757	0.056	0.023	-0.185
1.616	40.332	-0.042	0.002	-0.337	-0.117	0.141	-0.016	0.376	1.139	1.779	1.755	0.059	0.021	-0.193
1.616	40.341	-0.044	0.004	-0.334	-0.140	0.160	0.035	0.390	1.205	1.781	1.754	0.057	0.022	-0.198
1.617	40.326	-0.049	0.004	-0.326	-0.166	0.205	0.051	0.407	1.234	1.773	1.752	0.060	0.021	-0.202
1.617	40.338	-0.055	0.003	-0.317	-0.188	0.293	0.095	0.423	1.251	1.778	1.751	0.061	0.019	-0.206
1.617	40.332	-0.062	-0.000	-0.304	-0.208	0.379	0.081	0.403	1.311	1.778	1.754	0.061	0.021	-0.211
1.617	40.335	-0.074	-0.003	-0.290	-0.225	0.448	0.051	0.302	1.310	1.775	1.749	0.064	0.020	-0.215
1.617	40.311	-0.078	-0.007	-0.274	-0.234	0.526	0.025	0.183	1.292	1.779	1.747	0.061	0.017	-0.219
1.618	40.338	-0.083	-0.012	-0.258	-0.239	0.498	0.021	0.037	1.240	1.769	1.744	0.061	0.020	-0.225
1.618	40.344	-0.083	-0.016	-0.242	-0.237	0.497	0.040	-0.013	1.184	1.768	1.746	0.061	0.020	-0.229
1.618	40.332	-0.085	-0.020	-0.227	-0.230	0.523	0.088	0.086	1.188	1.769	1.743	0.060	0.017	-0.232
1.618	40.344	-0.084	-0.023	-0.214	-0.219	0.595	0.116	0.225	1.295	1.772	1.739	0.057	0.018	-0.237
1.618	40.329	-0.088	-0.025	-0.204	-0.202	0.656	0.123	0.343	1.447	1.770	1.747	0.056	0.015	-0.237
1.619	40.332	-0.095	-0.028	-0.197	-0.187	0.698	0.124	0.401	1.622	1.775	1.739	0.055	0.012	-0.234
1.619	40.332	-0.105	-0.028	-0.194	-0.165	0.719	0.113	0.396	1.794	1.767	1.736	0.049	0.010	-0.238
1.619	40.347	-0.117	-0.028	-0.197	-0.148	0.708	0.112	0.324	1.843	1.771	1.732	0.047	0.007	-0.241
1.619	40.369	-0.127	-0.029	-0.204	-0.127	0.701	0.121	0.263	1.808	1.769	1.737	0.044	0.003	-0.239
1.619	40.341	-0.137	-0.029	-0.215	-0.109	0.706	0.136	0.233	1.769	1.773	1.729	0.038	0.002	-0.240
1.620	40.378	-0.143	-0.027	-0.226	-0.094	0.765	0.149	0.159	1.710	1.774	1.725	0.032	-0.005	-0.238
1.620	40.372	-0.144	-0.028	-0.243	-0.084	0.863	0.112	0.090	1.721	1.775	1.730	0.029	-0.007	-0.239
1.620	40.387	-0.146	-0.027	-0.260	-0.081	0.991	0.062	0.007	1.789	1.767	1.731	0.022	-0.008	-0.240
1.620	40.350	-0.149	-0.026	-0.277	-0.081	1.083	0.012	-0.073	1.878	1.764	1.730	0.016	-0.014	-0.241
1.620	40.387	-0.151	-0.026	-0.298	-0.090	1.130	-0.028	-0.124	1.923	1.764	1.726	0.010	-0.017	-0.239
1.621	40.366	-0.156	-0.025	-0.316	-0.106	1.094	-0.014	-0.121	1.910	1.760	1.724	0.004	-0.019	-0.240
1.621	40.381	-0.163	-0.028	-0.333	-0.125	1.014	0.002	-0.031	1.916	1.760	1.725	-0.001	-0.020	-0.236
1.621	40.366	-0.171	-0.026	-0.350	-0.148	0.917	0.025	0.113	1.935	1.765	1.727	-0.008	-0.021	-0.235
1.621	40.405	-0.179	-0.030	-0.366	-0.175	0.876	0.011	0.232	1.991	1.758	1.718	-0.010	-0.020	-0.236
1.621	40.387	-0.187	-0.030	-0.380	-0.200	0.883	-0.032	0.247	2.106	1.755	1.720	-0.013	-0.019	-0.235
1.622	40.375	-0.191	-0.032	-0.392	-0.226	0.941	-0.086	0.219	2.222	1.762	1.723	-0.019	-0.018	-0.232
1.622	40.390	-0.192	-0.035	-0.400	-0.246	0.979	-0.141	0.138	2.296	1.762	1.721	-0.022	-0.015	-0.232
1.622	40.396	-0.194	-0.038	-0.406	-0.263	0.977	-0.184	0.095	2.307	1.758	1.724	-0.026	-0.011	-0.229
1.622	40.387	-0.192	-0.040	-0.411	-0.276	0.965	-0.167	0.095	2.234	1.765	1.726	-0.028	-0.009	-0.227
1.622	40.402	-0.192	-0.045	-0.411	-0.284	0.923	-0.138	0.149	2.205	1.754	1.720	-0.030	-0.002	-0.229
1.623	40.387	-0.190	-0.050	-0.411	-0.287	0.900	-0.090	0.276	2.201	1.744	1.716	-0.033	0.003	-0.230
1.623	40.390	-0.191	-0.054	-0.410	-0.285	0.932	-0.063	0.353	2.251	1.762	1.712	-0.033	0.008	-0.228
1.623	40.411	-0.190	-0.058	-0.406	-0.277	0.979	-0.104	0.365	2.409	1.759	1.713	-0.034	0.013	-0.228
1.623	40.430	-0.191	-0.058	-0.402	-0.264	1.021	-0.169	0.332	2.631	1.751	1.712	-0.035	0.020	-0.231
1.623	40.427	-0.190	-0.058	-0.400	-0.242	1.048	-0.266	0.296	2.800	1.760	1.719	-0.037	0.024	-0.233
1.624	40.414	-0.190	-0.057	-0.398	-0.221	1.040	-0.314	0.325	2.861	1.750	1.706	-0.036	0.030	-0.232
1.624	40.399	-0.187	-0.056	-0.395	-0.190	1.038	-0.322	0.381	2.847	1.758	1.707	-0.038	0.036	-0.238
1.624	40.390	-0.185	-0.055	-0.395	-0.159	0.994	-0.272	0.464	2.729	1.752	1.707	-0.040	0.039	-0.241
1.624	40.427	-0.182	-0.055	-0.395	-0.123	0.978	-0.227	0.518	2.667	1.760	1.708	-0.041	0.040	-0.244
1.624	40.399	-0.179	-0.055	-0.393	-0.085	0.974	-0.226	0.447	2.598	1.758	1.703	-0.040	0.045	-0.246
1.625	40.414	-0.175	-0.053	-0.396	-0.046	1.003	-0.269	0.308	2.598	1.760	1.711	-0.044	0.049	-0.250
1.625	40.421	-0.172	-0.050	-0.393	-0.005	1.052	-0.340	0.181	2.647	1.757	1.704	-0.045	0.046	-0.253
1.625	40.408	-0.166	-0.049	-0.392	0.033	1.096	-0.431	0.108	2.711	1.752	1.699	-0.048	0.048	-0.257
1.625	40.387	-0.159	-0.047	-0.390	0.072	1.117	-0.463	0.166	2.787	1.757	1.708	-0.052	0.043	-0.260
1.625	40.411	-0.153	-0.044	-0.387	0.107	1.107	-0.421	0.274	2.838	1.760	1.697	-0.051	0.039	-0.263
1.626	40.402	-0.149	-0.043	-0.383	0.140	1.060	-0.342	0.433	2.854	1.758	1.704	-0.051	0.038	-0.265
1.626	40.417	-0.144	-0.040	-0.378	0.168	1.019	-0.240	0.547	2.868	1.749	1.702	-0.055	0.034	-0.269
1.626	40.396	-0.139	-0.038	-0.373	0.192	1.018	-0.182	0.595	2.896	1.754	1.705	-0.057	0.029	-0.270
1.626	40.402	-0.136	-0.038	-0.368	0.211	1.054	-0.197	0.570	2.946	1.753	1.701	-0.058	0.027	-0.270
1.626	40.405	-0.132	-0.042	-0.362	0.223	1.151	-0.196	0.507	3.011	1.744	1.700	-0.059	0.021	-0.270
1.627	40.384	-0.126	-0.048	-0.357	0.231	1.236	-0.214	0.486	3.059	1.754	1.710	-0.064	0.019	-0.273
1.627	40.411	-0.122	-0.054	-0.352	0.231	1.326	-0.136	0.541	3.040	1.744	1.703	-0.062	0.016	-0.276
1.627	40.399	-0.113	-0.061	-0.344	0.224	1.386	-0.002	0.658	2.987	1.742	1.695	-0.064	0.012	-0.271
1.627	40.430	-0.110	-0.069	-0.339	0.213	1.408	0.154	0.789	2.966	1.750	1.706	-0.064	0.012	-0.272
1.627	40.417	-0.105	-0.074	-0.330	0.194	1.416	0.279	0.856	2.999	1.740	1.701	-0.067	0.011	-0.272
1.628	40.430	-0.100	-0.079	-0.321	0.168	1.428	0.311	0.893	3.063	1.744	1.696	-0.067	0.010	-0.270
1.628	40.439	-0.094	-0.083	-0.312	0.137	1.457	0.244	0.851	3.131	1.738	1.701	-0.067	0.011	-0.270
1.628	40.421	-0.091	-0.087	-0.302	0.106	1.511	0.155	0.739	3.186	1.740	1.699	-0.066	0.009	-0.267
1.628	40.448	-0.083	-0.089	-0.293	0.072	1.580	0.114	0.672	3.192	1.738	1.691	-0.063	0.011	-0.266
1.628	40.433	-0.077	-0.091	-0.283	0.038	1.651	0.172	0.608	3.157	1.736	1.699	-0.063	0.016	-0.261
1.629	40.442	-0.069	-0.094	-0.274	0.010	1.702	0.283	0.603	3.138	1.737	1.695	-0.061	0.018	-0.260
1.629	40.445	-0.061	-0.097	-0.264	-0.015	1.740	0.422	0.631	3.154	1.746	1.693	-0.060	0.022	-0.259
1.629	40.433	-0.053	-0.100	-0.258	-0.033	1.773	0.546	0.601	3.111	1.752	1.694	-0.061	0.027	-0.256
1.629	40.466	-0.047	-0.102	-0.250	-0.045	1.830	0.596	0.617	3.118	1.744	1.698	-0.056	0.029	-0.253
1.629	40.457	-0.040	-0.105	-0.244	-0.048	1.889	0.553	0.622	3.070	1.743	1.693	-0.057	0.034	-0.247
1.630	40.448	-0.034	-0.108	-0.238	-0.043	1.950	0.461	0.677	3.063	1.741	1.692	-0.057	0.042	-0.244
1.630	40.472	-0.031	-0.110	-0.229	-0.030	1.980	0.357	0.748	3.017	1.743	1.696	-0.054	0.043	-0.237
1.630	40.466	-0.024	-0.113	-0.223	-0.007	2.000	0.328	0.836	2.979	1.738	1.693	-0.054	0.048	-0.231
1.630	40.448	-0.020	-0.115	-0.216	0.022	1.984	0.378	0.907	3.004	1.743	1.688	-0.053	0.054	-0.226
1.630	40.457	-0.017	-0.114	-0.208	0.057	1.986	0.497	0.930	3.067	1.736	1.682	-0.051	0.056	-0.218
1.631	40.448	-0.015	-0.119	-0.200	0.096	1.987	0.591	0.858	3.136	1.734	1.696	-0.048	0.058	-0.208
1.631	40.451	-0.011	-0.120	-0.191	0.139	2.019	0.622	0.760	3.214	1.735	1.692	-0.050	0.060	-0.197
1.631	40.451	-0.012	-0.122	-0.182	0.181	2.033	0.536	0.644	3.211	1.738	1.692	-0.050	0.063	-0.185
1.631	40.463	-0.010	-0.124	-0.175	0.224	2.061	0.417	0.583	3.155	1.732	1.688	-0.049	0.063	-0.178
1.631	40.445	-0.006	-0.127	-0.167	0.261	2.054	0.299	0.610	3.076	1.748	1.687	-0.050	0.064	-0.166
1.632	40.463	-0.003	-0.131	-0.161	0.295	2.063	0.242	0.674	3.007	1.731	1.686	-0.051	0.066	-0.158
1.632	40.454	-0.001	-0.136	-0.154	0.321	2.068	0.298	0.768	3.005	1.733	1.693	-0.050	0.066	-0.149
1.632	40.451	0.005	-0.142	-0.147	0.341	2.053	0.389	0.771	3.047	1.738	1.695	-0.052	0.066	-0.136
1.632	40.466	0.008	-0.145	-0.140	0.352	2.076	0.509	0.740	3.089	1.734	1.695	-0.050	0.065	-0.126
1.632	40.451	0.012	-0.149	-0.134	0.356	2.119	0.543	0.718	3.128	1.744	1.690	-0.051	0.067	-0.118
1.633	40.457	0.014	-0.150	-0.125	0.349	2.160	0.474	0.728	3.116	1.742	1.694	-0.051	0.064	-0.107
1.633	40.463	0.013	-0.152	-0.117	0.341	2.174	0.350	0.813	3.026	1.734	1.688	-0.051	0.060	-0.100
1.633	40.433	0.012	-0.155	-0.110	0.323	2.140	0.233	0.889	2.950	1.741	1.683	-0.051	0.064	-0.092
1.633	40.469	0.013	-0.154	-0.102	0.302	2.056	0.202	0.981	2.901	1.737	1.684	-0.052	0.064	-0.085
1.633	40.445	0.015	-0.155	-0.093	0.276	1.957	0.251	1.004	2.917	1.737	1.692	-0.048	0.064	-0.079
1.634	40.433	0.016	-0.152	-0.086	0.250	1.859	0.356	0.953	2.992	1.732	1.696	-0.048	0.066	-0.072
1.634	40.457	0.025	-0.149	-0.082	0.224	1.810	0.434	0.888	3.083	1.732	1.699	-0.046	0.070	-0.066
1.634	40.454	0.030	-0.146	-0.077	0.199	1.787	0.426	0.851	3.147	1.730	1.689	-0.044	0.067	-0.062
1.634	40.439	0.038	-0.146	-0.074	0.178	1.774	0.308	0.828	3.166	1.728	1.684	-0.041	0.070	-0.056
1.634	40.466	0.043	-0.145	-0.071	0.161	1.766	0.162	0.932	3.101	1.730	1.690	-0.039	0.070	-0.051
1.635	40.433	0.044	-0.144	-0.068	0.149	1.734	0.027	1.056	3.015	1.733	1.687	-0.034	0.073	-0.046
1.635	40.445	0.043	-0.143	-0.065	0.143	1.669	0.007	1.178	2.923	1.729	1.682	-0.026	0.074	-0.042
1.635	40.448	0.040	-0.140	-0.061	0.143	1.576	0.089	1.181	2.872	1.733	1.694	-0.024	0.076	-0.038
1.635	40.433	0.035	-0.139	-0.056	0.149	1.463	0.213	1.090	2.917	1.738	1.690	-0.016	0.078	-0.036
1.635	40.436	0.032	-0.137	-0.050	0.160	1.371	0.287	1.001	2.959	1.735	1.696	-0.015	0.080	-0.030
1.636	40.439	0.032	-0.136	-0.046	0.173	1.324	0.318	0.934	2.902	1.734	1.689	-0.010	0.083	-0.026
1.636	40.427	0.032	-0.134	-0.041	0.191	1.270	0.241	0.957	2.844	1.734	1.693	-0.006	0.089	-0.023
1.636	40.417	0.036	-0.131	-0.035	0.207	1.263	0.166	1.057	2.761	1.722	1.695	-0.000	0.087	-0.022
1.636	40.421	0.040	-0.128	-0.027	0.223	1.251	0.118	1.188	2.670	1.730	1.694	0.004	0.090	-0.016
1.636	40.427	0.045	-0.124	-0.022	0.234	1.262	0.135	1.306	2.635	1.727	1.692	0.009	0.091	-0.012
1.637	40.408	0.050	-0.119	-0.017	0.241	1.275	0.268	1.330	2.666	1.734	1.693	0.013	0.091	-0.011
1.637	40.414	0.051	-0.114	-0.011	0.244	1.278	0.361	1.295	2.734	1.740	1.690	0.015	0.095	-0.010
1.637	40.433	0.052	-0.106	-0.006	0.239	1.301	0.440	1.257	2.765	1.730	1.701	0.021	0.094	-0.007
1.637	40.421	0.052	-0.102	-0.002	0.234	1.310	0.401	1.260	2.729	1.732	1.692	0.021	0.095	-0.005
1.637	40.439	0.051	-0.096	-0.000	0.225	1.326	0.291	1.343	2.596	1.727	1.700	0.027	0.098	-0.004
1.638	40.402	0.051	-0.090	0.001	0.210	1.314	0.151	1.444	2.421	1.736	1.700	0.027	0.096	-0.002
1.638	40.414	0.052	-0.083	0.001	0.197	1.323	0.072	1.514	2.270	1.734	1.694	0.033	0.095	-0.003
1.638	40.411	0.057	-0.076	-0.001	0.179	1.299	0.084	1.517	2.166	1.732	1.701	0.034	0.100	-0.001
1.638	40.427	0.063	-0.069	-0.005	0.162	1.289	0.196	1.384	2.156	1.733	1.696	0.034	0.099	-0.001
1.638	40.430	0.070	-0.063	-0.011	0.142	1.281	0.339	1.258	2.181	1.737	1.696	0.039	0.099	-0.004
1.639	40.442	0.078	-0.060	-0.020	0.122	1.283	0.446	1.120	2.256	1.740	1.694	0.038	0.102	-0.002
1.639	40.436	0.086	-0.056	-0.029	0.102	1.263	0.483	1.050	2.232	1.736	1.693	0.040	0.103	-0.003
1.639	40.427	0.091	-0.054	-0.040	0.081	1.237	0.432	1.079	2.197	1.744	1.702	0.045	0.107	-0.004
1.639	40.439	0.092	-0.053	-0.054	0.062	1.196	0.349	1.211	2.155	1.740	1.697	0.046	0.109	-0.005
1.639	40.448	0.095	-0.053	-0.064	0.046	1.212	0.310	1.333	2.074	1.749	1.703	0.047	0.111	-0.007
1.640	40.451	0.095	-0.052	-0.077	0.032	1.234	0.353	1.387	1.983	1.742	1.699	0.050	0.115	-0.010
1.640	40.451	0.096	-0.055	-0.088	0.022	1.265	0.468	1.399	1.936	1.740	1.700	0.054	0.119	-0.011
1.640	40.439	0.101	-0.056	-0.099	0.014	1.285	0.609	1.347	1.941	1.749	1.694	0.056	0.122	-0.012
1.640	40.442	0.110	-0.060	-0.109	0.010	1.282	0.676	1.311	1.989	1.746	1.703	0.060	0.128	-0.017
1.640	40.454	0.114	-0.061	-0.117	0.008	1.245	0.736	1.270	2.071	1.738	1.701	0.063	0.133	-0.019
1.641	40.442	0.122	-0.059	-0.122	0.008	1.213	0.715	1.216	2.108	1.743	1.702	0.065	0.139	-0.021
1.641	40.448	0.125	-0.055	-0.127	0.010	1.193	0.700	1.181	2.105	1.747	1.698	0.069	0.143	-0.025
1.641	40.448	0.126	-0.049	-0.131	0.012	1.244	0.713	1.202	2.029	1.749	1.706	0.071	0.150	-0.031
1.641	40.430	0.126	-0.043	-0.131	0.015	1.306	0.753	1.258	1.864	1.747	1.709	0.074	0.154	-0.029
1.641	40.421	0.124	-0.035	-0.133	0.019	1.418	0.810	1.308	1.736	1.746	1.702	0.077	0.160	-0.035
1.642	40.430	0.122	-0.028	-0.132	0.023	1.529	0.837	1.330	1.686	1.744	1.712	0.079	0.167	-0.036
1.642	40.408	0.122	-0.019	-0.126	0.025	1.614	0.816	1.281	1.709	1.748	1.699	0.080	0.171	-0.036
1.642	40.396	0.123	-0.009	-0.120	0.028	1.652	0.753	1.251	1.753	1.748	1.702	0.082	0.173	-0.038
1.642	40.396	0.128	0.001	-0.115	0.031	1.636	0.680	1.200	1.796	1.746	1.706	0.084	0.179	-0.038
1.642	40.396	0.130	0.011	-0.106	0.034	1.566	0.654	1.209	1.821	1.752	1.706	0.082	0.185	-0.037
1.643	40.381	0.134	0.021	-0.097	0.034	1.503	0.691	1.231	1.717	1.749	1.703	0.084	0.187	-0.037
1.643	40.366	0.134	0.028	-0.085	0.034	1.478	0.784	1.270	1.604	1.757	1.708	0.081	0.192	-0.033
1.643	40.390	0.133	0.039	-0.071	0.032	1.540	0.894	1.282	1.471	1.759	1.710	0.079	0.195	-0.030
1.643	40.335	0.132	0.047	-0.058	0.028	1.621	0.980	1.229	1.408	1.744	1.708	0.079	0.199	-0.027
1.643	40.350	0.128	0.056	-0.037	0.021	1.719	1.017	1.093	1.432	1.754	1.714	0.076	0.203	-0.026
1.644	40.320	0.128	0.065	-0.016	0.013	1.744	0.981	0.951	1.484	1.759	1.715	0.074	0.204	-0.021
1.644	40.308	0.129	0.070	0.004	0.005	1.717	0.910	0.789	1.529	1.755	1.707	0.072	0.206	-0.018
1.644	40.302	0.130	0.073	0.026	-0.006	1.629	0.832	0.783	1.532	1.755	1.708	0.068	0.208	-0.016
1.644	40.286	0.132	0.076	0.048	-0.016	1.506	0.809	0.810	1.451	1.756	1.711	0.066	0.214	-0.013
1.644	40.286	0.133	0.078	0.068	-0.029	1.433	0.846	0.907	1.335	1.760	1.713	0.064	0.216	-0.012
1.645	40.262	0.133	0.078	0.090	-0.040	1.454	0.884	0.989	1.231	1.765	1.712	0.061	0.219	-0.010
1.645	40.274	0.129	0.081	0.111	-0.052	1.532	0.909	1.008	1.184	1.758	1.715	0.060	0.221	-0.009
1.645	40.265	0.125	0.080	0.131	-0.065	1.649	0.899	0.994	1.224	1.758	1.718	0.053	0.223	-0.008
1.645	40.234	0.121	0.081	0.150	-0.078	1.728	0.893	0.949	1.292	1.759	1.716	0.050	0.227	-0.010
1.645	40.240	0.114	0.080	0.166	-0.088	1.716	0.890	0.917	1.342	1.758	1.716	0.046	0.232	-0.009
1.646	40.234	0.115	0.081	0.181	-0.098	1.621	0.888	0.935	1.312	1.755	1.714	0.045	0.230	-0.011
1.646	40.250	0.115	0.081	0.193	-0.104	1.517	0.900	1.023	1.209	1.758	1.718	0.043	0.232	-0.014
1.646	40.253	0.117	0.082	0.200	-0.108	1.411	0.925	1.098	1.078	1.760	1.716	0.040	0.233	-0.018
1.646	40.231	0.118	0.087	0.205	-0.108	1.375	0.974	1.136	0.991	1.755	1.718	0.039	0.233	-0.023
1.646	40.225	0.121	0.088	0.204	-0.102	1.410	0.979	1.079	1.009	1.773	1.722	0.036	0.234	-0.026
1.647	40.253	0.123	0.091	0.198	-0.093	1.450	0.984	0.946	1.096	1.771	1.718	0.035	0.232	-0.035
1.647	40.219	0.122	0.094	0.191	-0.080	1.505	0.969	0.827	1.116	1.777	1.719	0.031	0.229	-0.040
1.647	40.210	0.120	0.099	0.178	-0.060	1.494	0.929	0.754	1.104	1.767	1.722	0.031	0.225	-0.046
1.647	40.256	0.118	0.106	0.165	-0.042	1.417	0.877	0.799	1.037	1.771	1.722	0.027	0.222	-0.049
1.647	40.222	0.115	0.115	0.150	-0.016	1.289	0.868	0.883	0.923	1.761	1.717	0.027	0.215	-0.057
1.648	40.247	0.113	0.126	0.137	0.006	1.178	0.888	1.007	0.847	1.770	1.731	0.024	0.208	-0.060
1.648	40.240	0.114	0.135	0.119	0.032	1.113	0.889	1.017	0.874	1.768	1.720	0.021	0.201	-0.065
1.648	40.244	0.117	0.143	0.104	0.053	1.119	0.893	0.956	0.883	1.766	1.721	0.017	0.193	-0.070
1.648	40.240	0.121	0.150	0.085	0.075	1.140	0.851	0.852	0.968	1.771	1.721	0.018	0.183	-0.075
1.648	40.268	0.122	0.157	0.066	0.090	1.111	0.795	0.791	1.004	1.766	1.721	0.015	0.172	-0.078
1.649	40.247	0.123	0.165	0.046	0.104	1.028	0.749	0.792	0.984	1.760	1.724	0.014	0.161	-0.082
1.649	40.262	0.122	0.170	0.022	0.111	0.905	0.713	0.858	0.902	1.767	1.721	0.013	0.150	-0.082
1.649	40.256	0.118	0.173	-0.001	0.111	0.789	0.734	0.894	0.784	1.770	1.717	0.013	0.137	-0.085
1.649	40.237	0.116	0.177	-0.024	0.104	0.738	0.761	0.893	0.670	1.770	1.726	0.010	0.126	-0.086
1.649	40.256	0.112	0.177	-0.047	0.094	0.746	0.817	0.845	0.607	1.779	1.728	0.011	0.113	-0.087
1.650	40.262	0.115	0.179	-0.071	0.078	0.823	0.859	0.732	0.577	1.766	1.723	0.011	0.100	-0.084
1.650	40.253	0.121	0.181	-0.093	0.057	0.914	0.851	0.614	0.573	1.768	1.718	0.011	0.088	-0.083
1.650	40.277	0.125	0.186	-0.115	0.035	0.963	0.845	0.601	0.596	1.773	1.721	0.016	0.078	-0.085
1.650	40.280	0.132	0.190	-0.135	0.009	0.913	0.775	0.647	0.603	1.772	1.734	0.013	0.067	-0.080
1.650	40.262	0.137	0.194	-0.155	-0.017	0.765	0.705	0.714	0.583	1.777	1.729	0.016	0.057	-0.075
1.651	40.268	0.140	0.199	-0.173	-0.040	0.559	0.645	0.736	0.545	1.775	1.732	0.020	0.047	-0.074
1.651	40.289	0.143	0.202	-0.189	-0.061	0.403	0.618	0.683	0.546	1.772	1.732	0.023	0.039	-0.070
1.651	40.277	0.143	0.205	-0.205	-0.080	0.332	0.623	0.617	0.533	1.774	1.722	0.027	0.028	-0.066
1.651	40.277	0.144	0.210	-0.219	-0.088	0.379	0.666	0.569	0.522	1.773	1.731	0.031	0.020	-0.066
1.651	40.314	0.144	0.213	-0.232	-0.093	0.471	0.674	0.543	0.526	1.774	1.724	0.037	0.014	-0.062
1.652	40.280	0.146	0.215	-0.242	-0.094	0.563	0.671	0.538	0.486	1.761	1.737	0.043	0.006	-0.053
1.652	40.286	0.149	0.219	-0.254	-0.087	0.602	0.658	0.558	0.463	1.770	1.737	0.049	0.003	-0.054
1.652	40.289	0.152	0.222	-0.260	-0.080	0.570	0.623	0.566	0.435	1.773	1.731	0.056	-0.001	-0.052
1.652	40.305	0.155	0.226	-0.266	-0.065	0.493	0.631	0.567	0.426	1.772	1.734	0.060	-0.006	-0.050
1.652	40.283	0.155	0.229	-0.270	-0.050	0.421	0.640	0.571	0.448	1.777	1.725	0.063	-0.005	-0.050
1.653	40.298	0.152	0.231	-0.271	-0.030	0.389	0.686	0.513	0.415	1.781	1.737	0.069	-0.013	-0.048
1.653	40.311	0.148	0.232	-0.272	-0.012	0.395	0.704	0.498	0.433	1.775	1.730	0.076	-0.011	-0.047
1.653	40.302	0.141	0.230	-0.268	0.007	0.413	0.736	0.480	0.461	1.777	1.735	0.078	-0.010	-0.048
1.653	40.295	0.134	0.229	-0.263	0.023	0.427	0.760	0.501	0.508	1.774	1.729	0.085	-0.015	-0.048
1.653	40.308	0.129	0.225	-0.259	0.034	0.422	0.783	0.521	0.561	1.767	1.738	0.088	-0.013	-0.049
1.654	40.314	0.126	0.221	-0.254	0.039	0.395	0.819	0.508	0.569	1.770	1.731	0.094	-0.013	-0.052
1.654	40.317	0.125	0.214	-0.245	0.039	0.385	0.868	0.505	0.522	1.774	1.725	0.093	-0.012	-0.052
1.654	40.314	0.125	0.210	-0.239	0.032	0.410	0.945	0.468	0.433	1.776	1.733	0.095	-0.013	-0.050
1.654	40.308	0.125	0.202	-0.229	0.018	0.513	1.006	0.454	0.365	1.776	1.736	0.098	-0.011	-0.051
1.654	40.308	0.122	0.197	-0.222	-0.000	0.635	1.057	0.411	0.326	1.776	1.738	0.099	-0.010	-0.052
1.655	40.323	0.122	0.194	-0.213	-0.025	0.731	1.041	0.378	0.377	1.774	1.731	0.100	-0.009	-0.047
1.655	40.302	0.118	0.191	-0.206	-0.053	0.757	1.020	0.298	0.437	1.781	1.733	0.101	-0.008	-0.048
1.655	40.323	0.115	0.189	-0.201	-0.086	0.724	1.004	0.231	0.507	1.782	1.734	0.099	-0.006	-0.048
1.655	40.317	0.112	0.190	-0.199	-0.123	0.625	1.038	0.213	0.537	1.778	1.738	0.099	-0.004	-0.046
1.655	40.286	0.109	0.192	-0.198	-0.158	0.575	1.094	0.204	0.514	1.779	1.732	0.098	-0.004	-0.043
1.656	40.326	0.107	0.194	-0.202	-0.196	0.540	1.172	0.237	0.458	1.782	1.741	0.101	-0.001	-0.043
1.656	40.314	0.107	0.196	-0.208	-0.235	0.590	1.223	0.308	0.397	1.779	1.740	0.096	-0.001	-0.039
1.656	40.305	0.108	0.197	-0.218	-0.272	0.706	1.232	0.380	0.371	1.791	1.737	0.095	0.003	-0.035
1.656	40.332	0.105	0.199	-0.229	-0.305	0.785	1.173	0.427	0.424	1.783	1.742	0.092	0.010	-0.037
1.656	40.302	0.103	0.205	-0.244	-0.337	0.839	1.113	0.427	0.498	1.777	1.745	0.088	0.011	-0.035
1.657	40.323	0.098	0.204	-0.259	-0.363	0.807	1.023	0.319	0.565	1.781	1.734	0.088	0.014	-0.026
1.657	40.305	0.097	0.207	-0.277	-0.384	0.720	1.006	0.220	0.604	1.783	1.738	0.086	0.016	-0.026
1.657	40.329	0.093	0.206	-0.295	-0.397	0.643	1.039	0.135	0.525	1.776	1.733	0.079	0.022	-0.019
1.657	40.314	0.091	0.206	-0.312	-0.403	0.581	1.080	0.061	0.366	1.783	1.735	0.077	0.025	-0.021
1.657	40.341	0.089	0.206	-0.331	-0.402	0.579	1.129	-0.021	0.196	1.779	1.740	0.074	0.030	-0.020
1.658	40.329	0.086	0.205	-0.346	-0.396	0.584	1.135	-0.086	0.121	1.787	1.742	0.069	0.034	-0.018
1.658	40.317	0.084	0.204	-0.364	-0.384	0.605	1.108	-0.146	0.144	1.787	1.745	0.066	0.037	-0.018
1.658	40.317	0.080	0.200	-0.379	-0.366	0.584	1.056	-0.075	0.245	1.790	1.745	0.062	0.039	-0.015
1.658	40.323	0.078	0.199	-0.396	-0.345	0.559	1.037	-0.025	0.322	1.789	1.742	0.056	0.040	-0.015
